 'species'::'rioter','cycle'::rioter_cyclesi,'time'::rioter_timesi,'name'::rioter_namesi,'x'::rioter_x_locsi,'y'::rioter_y_locsi,'state_flock'::rioter_is_in_state_flocki,'state_violent'::rioter_is_in_state_violenti,'state_retreat'::rioter_is_in_state_retreati,'spatial_incursion_detected'::rioter_spatial_incursion_detectedi,'outnumbered_detected'::rioter_outnumbered_detectedi,'feeling_target_for_arrest_detected'::rioter_feeling_target_for_arrest_detectedi,'being_arrested_detected'::rioter_being_arrested_detectedi,'unjust_arrest_around_detected'::rioter_unjust_arrest_around_detectedi,'surrounded_detected'::rioter_surrounded_detectedi,'any_police_officer_around_detected'::rioter_any_police_officer_around_detectedi,'order_to_scatter_signal_detected'::rioter_order_to_scatter_signal_detectedi,'arrest_around_detected'::rioter_arrest_around_detectedi,'has_fear_confirmed'::rioter_has_fear_confirmedi,'has_fear'::rioter_has_feari,'has_anger'::rioter_has_angeri,'has_sadness'::rioter_has_sadnessi,'has_joy'::rioter_has_joyi,'grievance'::rioter_grievancei,'arrest_proba'::rioter_arrest_probai,'aggr_police_social_liking'::rioter_aggr_police_social_likingi,'record_damage_done'::rioter_record_damage_donei,'risk_aversion'::rioter_risk_aversioni,'police_social_liking_influence'::rioter_police_social_liking_influencei,'felt_negative_emotions'::rioter_felt_negative_emotionsi,'feel_strong_negative_emotions'::rioter_feel_strong_negative_emotionsi,'current_energy'::rioter_current_energyi 
rioter,0,0.0,rioter32,2.589679716097521,29.485471089526996,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5054944756169683,0.0,0.0,0.0,0.7524252429629367,1.0,0.0,false,300.0
rioter,0,0.0,rioter33,23.271941899152147,32.65480793735608,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9537481262023731,0.9999999897910393,0.0,0.0,0.35467952611266207,1.0,0.0,false,300.0
rioter,0,0.0,rioter34,11.058130864150135,29.794458342272982,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.07508233773093931,0.0,0.0,0.0,0.2881897017208127,1.0,0.0,false,300.0
rioter,0,0.0,rioter35,49.942754196716606,18.605863400244413,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.39323343656432996,0.9998989605981629,0.0,0.0,0.1893945755026054,1.0,0.0,false,300.0
rioter,0,0.0,rioter36,37.498041960536085,29.60476848429439,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.42816584984729267,0.0,0.0,0.0,0.7576900799605991,1.0,0.0,false,300.0
rioter,0,0.0,rioter37,6.8833105012045905,16.482870474403196,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.03314003747294425,0.8997411562771962,0.0,0.0,0.172214085682733,1.0,0.0,false,300.0
rioter,0,0.0,rioter38,1.1624787930652047,30.08236487431197,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.691958633757794,0.0,0.0,0.0,0.8584421852156967,1.0,0.0,false,300.0
rioter,0,0.0,rioter39,5.503375308704974,15.952844865810553,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.49738180968294854,0.9999999999897116,0.0,0.0,0.8048982315837805,1.0,0.0,false,300.0
rioter,0,0.0,rioter40,33.38309084279719,17.28866302761374,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.24374828834990958,0.0,0.0,0.0,0.8362821975346717,1.0,0.0,false,300.0
rioter,0,0.0,rioter41,17.368948710711535,32.44750574923856,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.11313423627475994,0.0,0.0,0.0,0.3209756487610419,1.0,0.0,false,300.0
rioter,0,0.0,rioter42,17.82269913657298,31.57532526873714,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5698129282029588,0.0,0.0,0.0,0.9993753654375567,1.0,0.0,false,300.0
rioter,0,0.0,rioter43,33.11936407929954,16.359090711506084,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.00769131741434903,0.9899481642553665,0.0,0.0,0.5386685736469393,1.0,0.0,false,300.0
rioter,0,0.0,rioter44,28.530774439420693,27.688119717354994,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.23620736181002577,0.0,0.0,0.0,0.7792437057256406,1.0,0.0,false,300.0
rioter,0,0.0,rioter45,4.364515653331427,21.790128676475046,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5832217313724435,0.0,0.0,0.0,0.2392942712147429,1.0,0.0,false,300.0
rioter,0,0.0,rioter46,36.68052650970419,30.18006790309521,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.39259052657558224,0.0,0.0,0.0,0.9535514144930368,1.0,0.0,false,300.0
rioter,0,0.0,rioter47,37.51063711086947,19.92603609272588,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.16888359187493862,0.0,0.0,0.0,0.9726291233740894,1.0,0.0,false,300.0
rioter,0,0.0,rioter48,4.0855613170493275,21.61037219627612,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.45426086802513876,0.0,0.0,0.0,0.5741160587707078,1.0,0.0,false,300.0
rioter,0,0.0,rioter49,34.74789767054509,19.78575902899368,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9510090876134261,0.0,0.0,0.0,0.4445824944864176,1.0,0.0,false,300.0
rioter,0,0.0,rioter50,30.273330958593014,30.832463814135448,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.29924373256766224,0.0,0.0,0.0,0.2271082554852022,1.0,0.0,false,300.0
rioter,0,0.0,rioter51,4.427359009632632,25.80667212549263,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4046024670232812,0.0,0.0,0.0,0.9099450927190864,1.0,0.0,false,300.0
rioter,0,0.0,rioter52,33.032860586422224,17.272644042875516,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7009868111664921,0.0,0.0,0.0,0.8098467644525275,1.0,0.0,false,300.0
rioter,0,0.0,rioter53,20.217412174118476,32.31569701429335,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.46954717789585765,0.0,0.0,0.0,0.7776753043745621,1.0,0.0,false,300.0
rioter,0,0.0,rioter54,13.299883723614306,29.797144118425052,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.18729606940207455,0.0,0.0,0.0,0.998102423810104,1.0,0.0,false,300.0
rioter,0,0.0,rioter55,16.816027700236003,22.013058261740266,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.14899394442994462,0.0,0.0,0.0,0.6842481784547343,1.0,0.0,false,300.0
rioter,0,0.0,rioter56,19.033213912176826,25.45801556104958,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5893506818437327,0.0,0.0,0.0,0.9296715775063,1.0,0.0,false,300.0
rioter,0,0.0,rioter57,47.21422903478772,26.927424639532692,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9262709301746594,0.0,0.0,0.0,0.3310395997279826,1.0,0.0,false,300.0
rioter,0,0.0,rioter58,40.85172061869359,19.993264371140768,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7873004842165168,0.0,0.0,0.0,0.1275068675391462,1.0,0.0,false,300.0
rioter,0,0.0,rioter59,42.97495154343002,17.155125768778678,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.14574225579425193,0.0,0.0,0.0,0.01027895684744573,1.0,0.0,false,300.0
rioter,0,0.0,rioter60,6.7554089752653965,17.5431296347328,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2780534724884577,0.8997411562771962,0.0,0.0,0.7615024195115326,1.0,0.0,false,300.0
rioter,0,0.0,rioter61,25.111493169151792,24.940400804038752,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3050017813503071,0.0,0.0,0.0,0.9075102569417406,1.0,0.0,false,300.0
rioter,0,0.0,rioter62,38.25005738537559,30.208596756713053,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3870597914857421,0.0,0.0,0.0,0.3056237830703089,1.0,0.0,false,300.0
rioter,0,0.0,rioter63,49.54364226117436,24.00445484823322,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.02276687574507164,0.0,0.0,0.0,0.6085673148136638,1.0,0.0,false,300.0
rioter,0,0.0,rioter64,8.809914754298058,20.26926542955083,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5395737613322825,0.0,0.0,0.0,0.8349603824232802,1.0,0.0,false,300.0
rioter,0,0.0,rioter65,21.269669607197834,25.94761308794972,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.41365375053130615,0.0,0.0,0.0,0.75211767579612,1.0,0.0,false,300.0
rioter,0,0.0,rioter66,10.247244199465849,21.195096502910534,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7699559465593884,0.0,0.0,0.0,0.8315016403377061,1.0,0.0,false,300.0
rioter,0,0.0,rioter67,13.820073132597669,31.09412547922814,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.11558390074748492,0.0,0.0,0.0,0.5022270098137538,1.0,0.0,false,300.0
rioter,0,0.0,rioter68,22.88421355110722,18.093079944804703,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.20348484593135197,0.8997411562771962,0.0,0.0,0.04549921173372773,1.0,0.0,false,300.0
